INDEX,YEAR,MN,HR,DT,SLP,MSLP,DBT,WBT,DPT,RH,VP,DD,FFF,AW,VV,Cl,A,Cm,A,Ch,A,Dl,Dm,Dh,TC,h,c,a,Ht,RF,EVP,,
43003,2011,11,60,21,1011.5,1013.2,27.8,22,18.8,58,21.7,32,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,60,22,1010.3,1011.9,28.4,22.4,19.2,57,20.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,60,23,1009.4,1011,26.8,20.8,17.2,56,19.6,36,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,60,24,1010,1011.7,24,20,17.6,67,20.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,60,25,1008.4,1010.1,25,21,18.7,68,21.6,0,0,  ,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2011,11,60,26,1006.9,1008.5,29,22.4,18.8,54,21.7,0,0,  ,95,0,0,3,5,0,0,0,9,0,5,9,3,935,3,5,60, ,   
43003,2011,11,60,27,1005.6,1007.2,29.2,24.6,22.4,67,27.1,0,0,  ,95,0,0,3,2,1,2,0,9,9,4,9,3,932,3,2,60, ,   
43003,2011,11,60,28,1006.3,1007.9,29.4,23.6,20.7,59,24.4,0,0,  ,95,5,3,3,3,0,0,9,9,0,6,5,6,563,6,3,20, ,   
43003,2011,11,60,29,1007.9,1009.5,28.8,24.6,22.6,69,27.4,36,8,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2011,11,60,30,1009,1010.6,28.6,25.6,24.3,78,30.4,36,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,1,1008,1009.7,25.6,23.6,22.6,84,27.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,2,1007.9,1009.6,25.8,23,21.6,78,25.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,3,1008.2,1009.9,25.4,23,21.8,81,26.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,4,1009.3,1011,25.4,23.4,22.4,84,27.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,5,1010.2,1011.9,26,23,21.5,76,25.6,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2011,11,72,6,1009.6,1011.3,25.4,23.4,22.4,84,27.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,7,1011.4,1013,26.2,24.6,23.9,87,29.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,8,1010.3,1012,25.8,24.2,23.5,87,28.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,9,1009.7,1011.4,24.6,21,19,71,22,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,10,1011.1,1012.8,25.6,23.4,22.3,82,26.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,11,1010,1011.7,25.4,22.4,20.8,76,24.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,12,1010,1011.7,23.4,21.4,20.3,83,23.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,13,1009.8,1011.5,24.2,21.8,20.5,80,24.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,14,1011,1012.7,25.2,22.6,21.3,79,25.3,99,4,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2011,11,72,15,1010.6,1012.3,27,22.6,20.3,67,23.8,0,0,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2011,11,72,16,1010.8,1012.5,23.4,20,18,72,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,17,1011.6,1013.3,22.6,19.4,17.5,73,20,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,18,1011.2,1012.9,23.2,19.8,17.8,72,20.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,19,1010.9,1012.6,22.4,20,18.6,79,21.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,20,1012.1,1013.8,24,21,19.3,75,22.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,21,1011.6,1013.3,23,20.6,19.2,79,22.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,22,1010.4,1012.1,23.4,18.4,15.1,59,17.1,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,23,1009.4,1011.1,24.8,18.4,14,51,16,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,24,1010.8,1012.5,22,19,17.1,74,19.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,25,1008.9,1010.6,23.2,20,18,73,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,72,26,1007,1008.6,26.8,22,19.4,64,22.5,0,0,  ,95,0,0,3,4,0,0,0,9,0,4,9,3,934,3,4,60, ,   
43003,2011,11,72,27,1006.3,1007.9,28.4,24,21.9,68,26.3,0,0,  ,95,0,0,3,3,0,0,0,9,0,3,9,3,933,3,3,60, ,   
43003,2011,11,72,28,1006,1007.6,28.4,23,20.2,61,23.5,5,6,  ,95,5,1,3,3,0,0,9,9,0,4,5,6,561,6,1,20, ,   
43003,2011,11,72,29,1008.6,1010.2,27.2,24.4,23.1,78,28.3,0,0,  ,95,5,2,3,3,0,0,9,9,0,5,5,6,562,6,2,20, ,   
43003,2011,11,72,30,1009.2,1010.8,26.8,24.4,23.3,81,28.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,1,1007.3,1009,24.4,22.8,22,87,26.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,2,1006.8,1008.5,25.2,23.6,22.8,87,27.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,3,1006.6,1008.3,25,23,22,84,26.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,4,1006.8,1008.5,24.4,22.6,21.7,85,25.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,6,1008.9,1010.6,24.2,22,20.8,82,24.6,0,0,  ,95,0,0,3,1,0,0,0,9,0,1,9,3,931,3,1,60, ,   
43003,2011,11,84,7,1008.5,1010.2,23.8,22,21.1,85,25,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,8,1010,1011.7,25.4,24.2,23.7,90,29.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,9,1009.2,1010.9,24.2,23,22.4,90,27.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,10,1009.2,1010.9,23.2,20.4,18.8,76,21.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,11,1009.6,1011.3,22.4,21,20.2,88,23.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,12,1008.6,1010.3,21.4,20,19.2,87,22.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,14,1008.7,1010.4,23.4,21.4,20.3,83,23.8,0,0,  ,95,0,0,3,2,0,0,0,9,0,2,9,3,932,3,2,60, ,   
43003,2011,11,84,16,1010,1011.7,25,20.4,17.7,64,20.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,17,1009.4,1011.1,22.8,18.4,15.5,63,17.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,18,1010.4,1012.1,22,19.2,17.5,75,20,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,19,1009.5,1011.2,20.2,18,16.6,80,18.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,20,1009.9,1011.6,20.8,19,18,85,20.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,22,1009.2,1010.9,24.2,16.8,11,43,13.1,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,24,1008.9,1010.6,20.6,17.4,15.2,71,17.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,25,1008.9,1010.6,20.8,18.6,17.2,80,19.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,26,1008.1,1009.8,22.2,19.4,17.7,76,20.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,27,1006.2,1007.8,27.4,21.6,18.3,58,21,0,0,  ,95,0,0,3,5,0,0,0,9,0,5,9,3,935,3,5,60, ,   
43003,2011,11,84,28,1005.1,1006.7,27.4,23.6,21.7,71,25.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,11,84,30,1007.3,1009,25.6,23.4,22.3,82,26.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,2,1007.8,1009.5,22.6,21.6,21.1,91,25,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,3,1005.6,1007.3,19.2,17.2,15.9,81,18.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,4,1006.1,1007.8,20.4,19,18.2,87,20.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,5,1007.3,1009,21.2,20,19.3,89,22.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,6,1008.1,1009.8,21.8,20.8,20.3,91,23.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,7,1008.2,1009.9,20.4,19,18.2,87,20.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,8,1008.3,1010,21,19.4,18.5,85,21.3,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,9,1009.1,1010.8,21.4,20.2,19.5,89,22.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,10,1008.8,1010.5,18.8,17,15.8,83,17.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,11,1009.2,1010.9,17.6,16.2,15.2,86,17.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,12,1009.5,1011.2,17.6,16.6,15.9,90,18.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,13,1009.1,1010.8,23.6,19.2,16.4,64,18.6,9,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,14,1010.2,1011.9,24.6,20,17.2,63,19.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,15,1010.2,1011.9,20.2,18,16.6,80,18.9,5,6,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2011,12,0,16,1010.5,1012.2,18.4,16.4,15,81,17,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,17,1009.7,1011.4,20.8,16.4,13.1,62,15.1,9,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,18,1010,1011.7,18.2,17,16.2,80,18.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,19,1010.9,1012.6,21,18,16,73,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,20,1009.7,1011.4,19.2,17.4,16.2,83,18.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,21,1009.4,1011.1,18.6,17.2,16.3,86,18.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,22,1009.8,1011.5,18.4,17,16,86,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,23,1008.7,1010.4,18,16.6,15.6,86,17.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,24,1008.7,1010.4,17.6,16.4,15.6,88,17.7,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,25,1008.5,1010.2,16.4,15,13.9,85,15.9,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,26,1009.2,1010.9,16,14.6,13.5,85,15.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,27,1009.6,1011.3,13,11.6,10.3,84,12.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,28,1010,1011.7,14,12.8,11.8,86,13.8,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,29,1010.9,1012.6,15,13.4,12.1,82,14.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,30,1010.5,1012.2,15.4,14.4,13.6,89,15.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,0,31,1008.8,1010.5,16.8,15.2,14,83,16,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,1,1009.7,1011.4,25,23.2,22.3,85,26.9,0,0,3,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2011,12,12,2,1009.8,1011.5,23.4,21.8,21,86,24.9,0,0,4,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,3,1007.9,1009.6,21.2,18.6,16.6,75,18.9,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,4,1008.2,1009.9,21.6,19.6,18.4,80,21.4,99,4,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,5,1010,1011.7,22,21,20.5,91,24.1,0,0,1,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,6,1009.9,1011.6,21.6,20.6,20.1,91,23.5,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,7,1010.6,1012.3,21.4,20,19.2,87,22.2,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,8,1010.9,1012.6,22.4,20.6,19.6,84,22.8,0,0,4,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,9,1011.8,1013.5,22,21,20.5,91,24.1,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,11,1011.2,1012.9,19,17,15.6,81,17.7,0,0,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,12,1011.3,1013,18.6,17.2,16.3,86,18.5,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,13,1011.3,1013,25.4,18.4,13.5,48,15.5,5,8,4,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2011,12,12,14,1012.2,1013.9,24.4,19,15.5,57,17.6,5,6,4,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2011,12,12,15,1012.8,1014.5,22,19,17,74,19.5,0,0,6,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2011,12,12,16,1012.8,1014.5,22,17.6,14.5,63,16.5,7,8,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,17,1012.9,1014.6,21.2,17.4,14.8,67,18.7,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,18,1012.4,1014.1,20.8,18,16.2,75,18.4,0,0,1,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2011,12,12,19,1013,1014.7,22,17.4,14.2,61,16.2,0,0,1,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2011,12,12,20,1011.5,1013.2,22,17.6,14.5,63,16.5,0,0,1,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2011,12,12,21,1011.7,1013.4,21.2,17.6,15.1,68,17.1,5,6,3,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2011,12,12,22,1011.4,1013.1,19.6,17.4,15.9,79,18.1,0,0,3,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2011,12,12,23,1010.9,1012.6,21,17.2,14.5,66,16.5,5,6,4,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,24,1010.2,1011.9,17.8,16.6,15.8,88,17.9,0,0,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,25,1011,1012.7,17.2,16,15.1,88,17.1,0,0,2,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,26,1010.8,1012.5,17.4,16.2,15.4,88,17.5,0,0,4,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,27,1011.3,1013,13.8,12.6,11.6,86,13.7,0,0,5,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,28,1012.1,1013.8,14.6,13,11.6,82,13.7,0,0,7,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,29,1013.2,1014.9,15.4,14.2,13.3,87,15.3,0,0,3,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2011,12,12,30,1012.3,1014,16.6,15.2,14.1,85,16.1,0,0,3,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,12,31,1011.3,1013,17.8,16.4,15.4,86,17.5,0,0,4,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,1,1009.9,1011.5,32.6,25.6,22.4,55,27.1,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,2,1009.4,1011,31.8,22.4,17,41,19.4,32,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,3,1008,1009.6,31,19.4,11,29,13.1,32,6,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,4,1008.2,1009.8,31.4,22,16.5,41,18.8,99,4,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,5,1010,1011.6,31,24.4,20.5,54,24.1,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,6,1010.2,1011.9,31.2,23.4,19.3,49,22.4,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,7,1010.8,1012.5,31.6,23,18.3,45,21,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,8,1011.2,1012.9,31.8,21.4,15,36,17,9,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,9,1011.8,1013.4,30.4,21.6,16.4,43,18.6,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,11,1011.1,1012.7,29.2,20.4,14.8,41,16.8,34,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,12,1011.2,1012.9,30.4,21.4,16,42,18.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,13,1011.6,1013.3,29,20.8,15.7,45,17.8,5,14,  ,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2011,12,24,14,1012.7,1014.4,31,21.6,16,40,18.2,5,6,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2011,12,24,15,1013.4,1015.1,31.2,20.4,13.2,33,15.2,14,18,  ,95,0,0,0,0,1,5,0,0,9,5,9,0,905,0,5,75, ,   
43003,2011,12,24,16,1012.6,1014.2,31,20.2,12.9,33,14.9,11,12,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,18,1013.2,1014.9,30.2,20.4,14,37,16,7,10,  ,95,0,0,0,0,1,3,0,0,9,3,9,0,903,0,3,75, ,   
43003,2011,12,24,19,1013,1014.7,30,19,10.9,31,13,0,0,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
43003,2011,12,24,20,1011.7,1013.4,30.4,20.4,13.9,36,15.9,0,0,  ,95,0,0,0,0,1,2,0,0,9,2,9,0,902,0,2,75, ,   
43003,2011,12,24,21,1011.6,1013.3,30,20,13.3,36,15.3,9,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,22,1011.7,1013.4,30,20,13.3,36,15.3,9,6,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2011,12,24,23,1011.2,1012.9,29.4,19.2,11.9,34,13.9,9,10,  ,95,0,0,3,2,1,2,0,9,9,4,9,3,932,3,2,60, ,   
43003,2011,12,24,24,1010.5,1012.2,30.2,20,13.1,35,15.1,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,25,1011.4,1013,29.2,19,11.6,34,13.7,9,8,  ,94,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,26,1011,1012.7,29,20.2,14.5,41,16.5,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,27,1011.3,1013,26.6,16.2,7,29,10,32,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,28,1012.2,1013.9,28,18,10.3,33,12.5,5,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,29,1013,1014.7,28,17.4,8.7,30,11.2,0,0,  ,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99, ,   
43003,2011,12,24,30,1012.6,1014.3,28.4,18.2,10.4,33,12.6,9,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,24,31,1011.2,1012.9,26.2,19.6,15.4,51,17.5,27,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,1,1006.5,1008.1,33.4,26.4,23.3,56,28.6,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,2,1006.3,1007.9,32.2,24,19.2,48,22.2,32,10,  ,96,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,3,1005.2,1006.8,32.4,22,15.8,37,17.9,32,10,0,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,4,1005.7,1007.3,33.6,23,17,37,19.4,27,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,5,1007.3,1008.9,31.8,24.4,20.8,52,24.6,32,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,6,1007.2,1008.8,32.6,25.2,21.7,53,25.9,32,12,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,7,1007.7,1009.3,32,24.4,20.6,51,24.3,27,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,8,1008,1009.6,34,21,12.3,27,14.3,27,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,9,1008.7,1010.3,34,21,12.3,27,14.3,36,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,10,1008.7,1010.3,34,28,25.6,82,32.8,27,6,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,11,1007.8,1009.4,30.4,21.2,15.6,41,17.7,32,8,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,12,1008.6,1010.2,31,22.8,18.3,47,21,29,10,  ,95,0,0,0,0,0,0,0,0,0,0,9,0,900,0,0,99, ,   
43003,2011,12,36,13,1008.6,1010.2,33.4,27.8,25.6,84,32.8,99,4,  ,95,0,0,0,0,1,1,0,0,9,1,9,0,901,0,1,75, ,   
43003,2011,12,36,14,1009.6,1011.2,34,24,18.8,41,21.7,7,12,  ,95,0,0,0,0,1,4,0,0,9,4,9,0,904,0,4,75, ,   
